,participant_id,pwvDmed,swvDmed,uwvDmed
112,168,,,
113,169,,,
114,171,0.48568782210350037,0.4790666103363037,0.3467482030391693
115,173,0.36651718616485596,0.14696277678012848,
116,174,0.32764488458633423,,
117,178,0.5519343614578247,0.3997109532356262,
118,179,0.536657452583313,0.23276840150356293,
119,181,0.4295814037322998,0.3396363854408264,
120,182,0.2205793857574463,0.38826078176498413,0.3936002254486084
121,185,0.41384175419807434,,0.48102423548698425
122,186,,0.28174281120300293,
123,188,0.7051578760147095,0.3790740966796875,0.38099199533462524
124,190,0.46682772040367126,0.3956877887248993,
125,191,0.5354207158088684,0.526133120059967,0.5523267984390259
126,192,0.5039249062538147,,0.37388691306114197
127,195,0.45046356320381165,0.24826642870903015,0.5305689573287964
128,196,0.2701096832752228,0.5428941249847412,0.40444058179855347
129,197,0.6920509338378906,0.6959988474845886,
130,198,0.4521152973175049,,0.5470712184906006
131,199,0.523218035697937,0.4441801905632019,0.5497108101844788
132,200,0.4742226004600525,0.5270617008209229,0.5390036106109619
133,201,0.6273528933525085,0.6865454912185669,0.363162100315094
134,202,0.5184447765350342,0.4306448996067047,0.2862336337566376
135,203,0.6828817129135132,0.561804473400116,0.5835557579994202
136,205,0.45381250977516174,0.19082772731781006,
137,206,0.5208814740180969,0.6108076572418213,0.47222936153411865
138,208,0.722865104675293,,0.5487197637557983
139,209,0.35597020387649536,0.4951038658618927,0.6399941444396973
140,210,0.5075360536575317,0.41232946515083313,0.43705007433891296
141,211,,,
142,212,0.5256759524345398,0.6795627474784851,0.6156035661697388
143,213,,,
144,214,0.3864610493183136,,
145,215,0.5725898742675781,0.5301404595375061,
146,216,0.4928108751773834,0.401754766702652,
147,217,0.5784353017807007,0.3158516585826874,0.5646806955337524
148,219,0.8265678882598877,0.3623829782009125,
149,220,0.5184248685836792,0.8015764355659485,0.5993365049362183
150,221,0.5884335041046143,0.39868175983428955,0.660311758518219
151,223,0.5772705078125,,
152,224,0.4499815106391907,0.6129395365715027,
153,226,0.538346529006958,0.3054763078689575,
154,227,0.8528416156768799,0.2738112807273865,0.8190048336982727
155,228,0.458161324262619,,
156,230,0.48979997634887695,0.4446238577365875,0.6464540958404541
157,231,0.6478407382965088,,
158,232,0.40981149673461914,0.7751953601837158,
159,233,0.5698311924934387,,
160,234,0.5275610685348511,0.49566906690597534,
161,235,0.5134203433990479,,0.24932071566581726
162,236,0.6483222842216492,0.3345721662044525,
163,237,0.5126129388809204,0.44371354579925537,
164,238,0.4606219530105591,0.6829347014427185,
165,239,0.4512709081172943,0.45148468017578125,
166,240,0.521050751209259,0.4183344841003418,
167,241,0.4350565969944,0.6923823356628418,
168,242,0.6436260938644409,0.6237181425094604,0.5607740879058838
169,243,0.6185506582260132,,
170,246,0.5620371103286743,0.5193831324577332,0.547650158405304
171,249,0.5217728018760681,,0.4701308608055115
172,250,0.7499078512191772,,0.6474575996398926
173,251,0.3900618255138397,,
174,252,0.460041344165802,,
175,253,0.6154921650886536,,
176,254,0.5134364366531372,0.47973987460136414,0.5582401156425476
177,255,0.583825945854187,0.4199216067790985,0.4907255172729492
178,256,0.3891065716743469,0.5679316520690918,0.46631234884262085
179,257,0.559074878692627,0.5825713872909546,0.6306037902832031
180,258,0.30145299434661865,0.3606371581554413,
181,259,0.4215196371078491,0.5990407466888428,0.6091617941856384
182,260,0.34550970792770386,0.45272016525268555,
183,263,0.5805186629295349,0.49024367332458496,0.44531363248825073
184,266,0.5861996412277222,0.4058074951171875,
185,269,0.5942484140396118,0.5675341486930847,0.6699941754341125
186,270,0.6422984600067139,,
187,271,,,
188,272,0.6040754914283752,0.7436015009880066,
189,273,0.5955073237419128,,
190,274,0.45715463161468506,0.48396772146224976,0.36284834146499634
191,275,0.4996892809867859,0.4154750406742096,0.43331629037857056
192,276,0.40410831570625305,0.19830094277858734,0.17233026027679443
193,277,0.4268971383571625,0.27836060523986816,0.5669352412223816
194,278,0.44758403301239014,,0.5749409794807434
195,279,0.5254601240158081,0.6818856596946716,0.5068324208259583
196,281,0.553985059261322,0.5411651134490967,0.4024699926376343
197,282,0.39796850085258484,0.42267319560050964,
198,284,0.5206798315048218,0.4765651524066925,
199,285,0.3337256908416748,0.3843625783920288,
200,286,0.5699040293693542,0.5513710975646973,
201,287,0.5345872640609741,0.5080051422119141,0.4151100814342499
202,288,0.7319160103797913,,
203,289,0.45010656118392944,0.46264779567718506,0.4477561116218567
204,290,0.365401029586792,0.4241570234298706,
205,291,0.5771960020065308,0.5504043698310852,0.3837748169898987
206,292,0.6517044305801392,0.6466262340545654,0.36930134892463684
207,293,0.5683088898658752,0.6664169430732727,
208,294,,0.5682212114334106,
209,295,,,
210,298,0.6170716285705566,0.3305697739124298,0.0982757955789566
211,300,0.48215818405151367,0.587081253528595,0.4092535972595215
212,301,0.37991517782211304,0.44871675968170166,
213,302,0.4762101471424103,0.34095028042793274,0.79976886510849
214,304,0.459031343460083,0.2873530983924866,
215,307,0.37518802285194397,0.47402942180633545,
216,308,0.3692626357078552,0.391133189201355,
217,309,,,0.4131411015987396
218,310,,,
219,311,,0.4466034471988678,0.5734804272651672
220,312,0.6150835156440735,0.5158064961433411,0.32568174600601196
221,313,0.31357860565185547,0.4000784158706665,
222,314,0.5366772413253784,0.24985948204994202,0.25911951065063477
223,316,0.41384774446487427,0.646830141544342,0.30861926078796387
224,317,0.540169358253479,0.3963223993778229,
225,318,,,
226,319,0.4039716124534607,0.32074519991874695,0.5039432048797607
227,321,0.37367671728134155,,
228,322,0.5222994089126587,0.4105305075645447,
229,323,0.4043395519256592,0.46973031759262085,0.4321480095386505
230,324,0.5954859256744385,0.45174533128738403,
231,325,0.3980885148048401,0.5406156778335571,0.601266622543335
232,327,0.6746584177017212,,0.5441792011260986
233,328,0.2519589066505432,0.47735968232154846,
234,330,0.34633904695510864,0.3646619915962219,
235,331,0.33228403329849243,0.5319269299507141,0.28346771001815796
236,332,0.333768367767334,0.4889868497848511,
237,333,0.2792922556400299,0.4680080711841583,0.44920942187309265
238,334,0.30701392889022827,,0.32918137311935425
239,336,,,
240,337,0.632729172706604,0.7857843637466431,0.4232376217842102
241,338,0.4197794497013092,0.4271256923675537,0.49954670667648315
242,339,0.41355013847351074,0.5164029002189636,0.27954110503196716
243,341,0.35143935680389404,0.5118407011032104,0.5701375603675842
244,342,0.46132299304008484,0.21819442510604858,
245,343,0.6252606511116028,0.40682658553123474,0.45581433176994324
246,345,0.5071773529052734,0.6016676425933838,
247,346,0.45243924856185913,0.5065839886665344,0.5125042796134949
248,347,0.46344318985939026,0.43885502219200134,
249,348,0.505900502204895,,
250,349,0.40536412596702576,0.2959596514701843,
251,350,0.5508299469947815,0.6698092222213745,0.7301896214485168
252,351,,,
253,352,0.35437482595443726,0.5916356444358826,0.3274509906768799
254,353,0.2348647117614746,0.5030507445335388,
255,356,0.41012150049209595,0.6777229309082031,0.48150837421417236
256,357,0.36735740303993225,0.39597374200820923,0.47637251019477844
257,358,0.38441145420074463,0.44114571809768677,0.2547788619995117
258,360,0.43581217527389526,0.43204134702682495,
259,361,0.4718548059463501,0.44325023889541626,
260,362,0.48368513584136963,0.885543942451477,
261,363,0.59218430519104,0.3357377350330353,0.3193472921848297
262,364,0.5250564813613892,0.3713533282279968,
263,366,0.44814759492874146,0.4069003462791443,
264,368,0.5216692686080933,,0.4420381188392639
265,370,0.4638623893260956,0.5451083779335022,
266,372,0.4839838445186615,0.5886276960372925,0.3262535035610199
267,373,0.45542576909065247,0.37018489837646484,
268,374,0.46364957094192505,0.5496746301651001,
269,375,0.5345820784568787,0.7892087697982788,0.503462553024292
270,381,,0.3888604938983917,
271,382,0.5425790548324585,0.34812861680984497,
272,386,0.4776759445667267,0.499963641166687,0.5180441737174988
273,387,0.6859630346298218,,
274,389,0.289024293422699,0.48847997188568115,
275,391,0.5366675853729248,0.36584776639938354,0.7006564140319824
276,393,0.5552585124969482,0.40571874380111694,0.3397035002708435
277,398,0.4477361738681793,0.48478877544403076,0.42785415053367615
278,401,0.4738994538784027,0.45908331871032715,0.5422991514205933
279,402,0.4900537431240082,,
280,404,0.4903755187988281,0.5319103002548218,0.4003153145313263
281,406,0.5770163536071777,0.5685697793960571,
282,407,0.4059722423553467,0.3571549654006958,0.31524449586868286
283,408,0.31377124786376953,0.33027714490890503,
